"","score","text"
"3365",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3366",1,"Illinois Review endorses Jeanne Ives for Governor. https://t.co/G1iugnI5tp"
"3367",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"3368",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"3369",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3370",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3371",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3372",-2,"My rep, Jeanne Ives, is responsible for more offensive and divisive tweets and speeches than any other Illinois rep‚Ä¶ https://t.co/EgejOvHNPW"
"3373",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3374",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3375",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3376",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3377",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3378",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3379",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3380",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3381",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3382",-1,"RT @JeanneIves: A coalition of Republican legislators signed a letter demanding @govrauner end his shameful distortions of Jeanne Ives‚Äô rec‚Ä¶"
"3383",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3384",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3385",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3386",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3387",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3388",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3389",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3390",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3391",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3392",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3393",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"3394",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3395",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3396",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3397",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3398",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3399",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3400",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3401",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3402",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3403",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3404",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3405",-1,"Nina, UR in TENNESSEE! Isn't Jeanne Ives a Madigan acolyte? There is NO DOUBT that Madigan cont. 2 block Illinois c‚Ä¶ https://t.co/b0PY8avFSl"
"3406",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3407",-1,"@NinaMorton @DonnaWR8 Nina, isn't Jeanne Ives a Madigan acolyte? There is NO DOUBT that Madigan continues 2 block I‚Ä¶ https://t.co/8UZvQdMcrs"
"3408",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3409",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3410",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3411",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3412",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3413",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"3414",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3415",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3416",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3417",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3418",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3419",2,"Illinois Is Now A Sanctuary State Thanks To Gov. Rauner. Jeanne Ives Is An Articulate, Smart USMA West Point Gradua‚Ä¶ https://t.co/d89CVyt0mZ"
"3420",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3421",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3422",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3423",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3424",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3425",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3426",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3427",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3428",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3429",0,"@GaryDeSantis Courtesy the sun-times of chitcloggo:
Republican state Rep. Jeanne Ives, a social and fiscal conserva‚Ä¶ https://t.co/6wajPbS1Sz"
"3430",-3,"RT @DanProft: New TV ad for Jeanne Ives detailing the truth of Rauner's lies. Efforting to conceal betrayals with lies is what traitors lik‚Ä¶"
"3431",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3432",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3433",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3434",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3435",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3436",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3437",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3438",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3439",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3440",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3441",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3442",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3443",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3444",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3445",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3446",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3447",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3448",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3449",0,"Saw my first Jeanne Ives sign in...Orland Park"
"3450",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3451",-1,"RT @JeanneIves: A coalition of Republican legislators signed a letter demanding @govrauner end his shameful distortions of Jeanne Ives‚Äô rec‚Ä¶"
"3452",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3453",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3454",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3455",1,"RT @NinaMorton: IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor. She will ‚Äúlead the charge to return your power, your home, your money, and the Rule o‚Ä¶"
"3456",0,"RT @GaryDeSantis: # IL VOTE Ì†ºÌ∑∫Ì†ºÌ∑∏JEANNE IVESÌ†ºÌ∑∫Ì†ºÌ∑∏ for Governor ArmyOfTrump.
#OneADay
#RedWaveRising https://t.co/8fWEAPzMDP"
"3457",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
"3458",0,"RT @NinaMorton: Ì†ºÌ∑∫Ì†ºÌ∑∏MARCH 20 ILLINOIS PRIMARYÌ†ºÌ∑∫Ì†ºÌ∑∏

Bruce Rauner has sold out IL to illegals!  Let‚Äôs put Ì†ΩÌ¥¥Jeanne IvesÌ†ΩÌ¥¥ and Ì†ΩÌ¥¥Richard MorthlandÌ†ΩÌ¥¥ i‚Ä¶"
